@RELATION ./Datasets/MP3/newtrain.arff

@ATTRIBUTE "Area Method of Moments Overall Average_0" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_1" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_2" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_3" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_4" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_5" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_6" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_7" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_8" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_9" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_0" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_1" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_2" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_3" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_4" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_5" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_6" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_7" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_8" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_9" REAL
@ATTRIBUTE "Beat Sum Overall Average" REAL
@ATTRIBUTE "Beat Sum Overall Standard Deviation" REAL
@ATTRIBUTE "Compactness Overall Average" REAL
@ATTRIBUTE "Compactness Overall Standard Deviation" REAL
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Average" REAL
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Standard Deviation" REAL
@ATTRIBUTE "LPC Overall Average_0" REAL
@ATTRIBUTE "LPC Overall Average_1" REAL
@ATTRIBUTE "LPC Overall Average_2" REAL
@ATTRIBUTE "LPC Overall Average_3" REAL
@ATTRIBUTE "LPC Overall Average_4" REAL
@ATTRIBUTE "LPC Overall Average_5" REAL
@ATTRIBUTE "LPC Overall Average_6" REAL
@ATTRIBUTE "LPC Overall Average_7" REAL
@ATTRIBUTE "LPC Overall Average_8" REAL
@ATTRIBUTE "LPC Overall Average_9" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_0" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_1" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_2" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_3" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_4" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_5" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_6" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_7" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_8" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_9" REAL
@ATTRIBUTE "MFCC Overall Average_0" REAL
@ATTRIBUTE "MFCC Overall Average_1" REAL
@ATTRIBUTE "MFCC Overall Average_10" REAL
@ATTRIBUTE "MFCC Overall Average_11" REAL
@ATTRIBUTE "MFCC Overall Average_12" REAL
@ATTRIBUTE "MFCC Overall Average_2" REAL
@ATTRIBUTE "MFCC Overall Average_3" REAL
@ATTRIBUTE "MFCC Overall Average_4" REAL
@ATTRIBUTE "MFCC Overall Average_5" REAL
@ATTRIBUTE "MFCC Overall Average_6" REAL
@ATTRIBUTE "MFCC Overall Average_7" REAL
@ATTRIBUTE "MFCC Overall Average_8" REAL
@ATTRIBUTE "MFCC Overall Average_9" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_0" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_1" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_10" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_11" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_12" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_2" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_3" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_4" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_5" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_6" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_7" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_8" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_9" REAL
@ATTRIBUTE "Method of Moments Overall Average_0" REAL
@ATTRIBUTE "Method of Moments Overall Average_1" REAL
@ATTRIBUTE "Method of Moments Overall Average_2" REAL
@ATTRIBUTE "Method of Moments Overall Average_3" REAL
@ATTRIBUTE "Method of Moments Overall Average_4" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_0" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_1" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_2" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_3" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_4" REAL
@ATTRIBUTE "Peak Based Spectral Smoothness Overall Average" REAL
@ATTRIBUTE "Peak Based Spectral Smoothness Overall Standard Deviation" REAL
@ATTRIBUTE "Relative Difference Function Overall Average" REAL
@ATTRIBUTE "Relative Difference Function Overall Standard Deviation" REAL
@ATTRIBUTE "Root Mean Square Overall Average" REAL
@ATTRIBUTE "Root Mean Square Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Centroid Overall Average" REAL
@ATTRIBUTE "Spectral Centroid Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Flux Overall Average" REAL
@ATTRIBUTE "Spectral Flux Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Rolloff Point Overall Average" REAL
@ATTRIBUTE "Spectral Rolloff Point Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Variability Overall Average" REAL
@ATTRIBUTE "Spectral Variability Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Beat Overall Average" REAL
@ATTRIBUTE "Strongest Beat Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via FFT Maximum Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via FFT Maximum Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via Spectral Centroid Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via Spectral Centroid Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Standard Deviation" REAL
@ATTRIBUTE "Zero Crossings Overall Average" REAL
@ATTRIBUTE "Zero Crossings Overall Standard Deviation" REAL
@ATTRIBUTE genre STRING
@ATTRIBUTE title STRING

@DATA
2.992,2552000.0,28740000.0,-6511000000000.0,-73330000000000.0,-825800000000000.0,3.323e+19,660200000000000.0,7436000000000000.0,4.746e+22,0.4696,1205.0,13170.0,6151000000.0,68210000000.0,757100000000.0,4.709e+16,613400000000.0,6808000000000.0,6.528e+19,306.3,26.2,1637.0,167.6,0.5183,0.06099,-0.9316,0.5095,-0.2845,-0.02626,-0.07242,-0.09475,-0.05825,-0.02481,-0.03523,0.0,0.04678,0.1545,0.1892,0.1214,0.09529,0.08876,0.1012,0.0964,0.09801,0.0,-105.6,3.021,-0.1367,-0.581,-0.547,0.8103,3.993,1.647,0.1761,1.011,1.26,-0.135,-1.146,9.607,3.895,1.573,1.508,1.576,1.758,1.937,1.691,1.681,1.492,1.634,1.767,1.771,0.2988,48.24,2853.0,242300.0,43890000.0,0.06188,11.31,831.8,71910.0,14380000.0,70.3,48.05,-4.936,1.212,0.1085,0.02434,17.8,8.951,0.000489,0.0005109,0.1369,0.08285,0.002694,0.0007261,217.7,5.299,218.1,319.4,556.2,279.7,824.6,349.6,52.77,22.38,Pop,012530.mp3
6.411,13770000.0,159100000.0,-189700000000000.0,-2192000000000000.0,-2.532e+16,5.225e+21,1.974e+16,2.28e+17,8.06e+24,1.142,1208.0,14680.0,33260000000.0,394300000000.0,4673000000000.0,1.374e+18,3549000000000.0,42060000000000.0,2.231e+21,1330.0,83.04,1670.0,194.7,0.5935,0.05225,-0.9057,0.3371,-0.2266,-0.1315,0.0296,-0.02139,-0.04006,0.03907,0.06787,0.0,0.1074,0.3099,0.2882,0.1758,0.1347,0.1143,0.1016,0.09375,0.08377,0.0,-90.13,2.985,-0.6539,0.2976,0.5021,2.171,0.8932,-0.2409,1.581,1.723,-0.5331,-0.1715,-0.5939,12.16,3.161,2.043,1.639,1.581,2.691,2.252,2.052,1.974,1.811,2.306,2.23,2.173,0.6396,56.03,3801.0,304100.0,60480000.0,0.1851,16.52,1420.0,108000.0,21630000.0,78.51,46.94,-3.749,1.342,0.2217,0.06317,20.77,13.8,0.003885,0.004695,0.1595,0.1361,0.005408,0.001802,219.9,5.721,222.3,336.9,649.1,431.3,972.4,477.7,62.23,30.57,Pop,073792.mp3
5.118,32210000.0,361400000.0,-1037000000000000.0,-1.164e+16,-1.306e+17,6.683e+22,1.048e+17,1.176e+18,9.441e+25,1.747,1207.0,12230.0,77790000000.0,829400000000.0,8836000000000.0,7.516e+18,7458000000000.0,79450000000000.0,9.581e+21,1134.0,243.6,1618.0,174.6,0.5658,0.05933,-0.9561,0.2164,0.09146,0.0263,0.03888,0.0435,0.01334,0.03319,-0.002585,0.0,0.05699,0.283,0.2109,0.1542,0.1036,0.09799,0.1043,0.109,0.09457,0.0,-100.4,9.638,-0.2741,-1.065,-0.8592,2.209,1.064,0.4697,0.3772,-0.5357,-0.6148,-0.7064,0.00418,18.64,4.931,1.491,1.651,1.555,2.718,2.587,2.053,1.933,1.854,1.688,1.639,1.69,0.5106,45.25,3606.0,361400.0,67740000.0,0.2211,17.72,1494.0,135200.0,25530000.0,45.02,35.71,-4.024,1.487,0.2066,0.09056,12.74,8.981,0.003988,0.007468,0.07491,0.08609,0.005152,0.002464,205.7,23.06,200.9,157.4,398.1,280.7,604.0,374.8,38.66,23.99,Pop,148611.mp3
2.601,3158000.0,35840000.0,-9974000000000.0,-113200000000000.0,-1284000000000000.0,6.3e+19,1019000000000000.0,1.156e+16,9.206e+22,0.63,1195.0,9385.0,7551000000.0,72480000000.0,672700000000.0,7.154e+16,652800000000.0,6059000000000.0,7.233e+19,527.1,46.92,1572.0,189.4,0.5242,0.02702,-0.9563,0.4057,0.04262,0.1316,0.01268,0.03397,0.0385,0.03881,0.04058,0.0,0.138,0.2811,0.2185,0.1511,0.1369,0.1004,0.09518,0.07971,0.09132,0.0,-119.7,11.7,-0.2091,-0.2762,0.05744,3.406,2.091,0.5665,-0.2485,0.813,0.08736,-1.267,0.02483,14.8,4.88,1.724,1.652,1.706,3.637,2.768,2.433,2.246,1.983,2.088,1.974,1.883,0.2597,35.8,2611.0,261600.0,49210000.0,0.1269,20.87,1375.0,103900.0,16330000.0,31.45,37.44,-4.049,1.354,0.1395,0.07161,11.64,16.65,0.001413,0.002372,0.07122,0.1246,0.003594,0.00196,163.0,1.564e-12,205.1,394.6,363.8,520.4,474.3,551.2,30.36,35.28,Pop,016340.mp3
3.778,1512000.0,16790000.0,-2287000000000.0,-25400000000000.0,-282000000000000.0,6.919e+18,228500000000000.0,2537000000000000.0,9.47e+21,1.535,1180.0,13060.0,3570000000.0,39550000000.0,438700000000.0,1.62e+16,356200000000.0,3951000000000.0,2.21e+19,863.7,367.0,1622.0,191.8,0.5618,0.04794,-0.9349,0.08531,-0.02197,0.07799,-0.02857,0.0642,0.04637,0.04135,0.04144,0.0,0.1665,0.3841,0.2453,0.1775,0.1567,0.1149,0.1253,0.09849,0.09619,0.0,-117.5,7.629,0.161,-0.5888,-0.8769,5.314,4.118,1.672,0.4775,-0.4669,0.0741,0.8233,0.243,41.59,4.961,1.893,2.285,2.231,4.529,3.211,3.028,2.106,2.826,1.786,1.849,1.908,0.3763,49.83,4104.0,342000.0,70570000.0,0.2024,26.47,1911.0,170100.0,25000000.0,27.91,30.52,-4.302,1.264,0.1663,0.06924,13.08,18.59,0.001538,0.002256,0.07548,0.1388,0.004203,0.001816,207.7,22.71,162.1,339.8,408.8,580.9,612.1,619.6,39.17,39.65,Pop,007527.mp3
8.535,31470000.0,352800000.0,-990600000000000.0,-1.111e+16,-1.245e+17,6.235e+22,9.998e+16,1.121e+18,8.786e+25,1.629,1206.0,14460.0,75900000000.0,880200000000.0,10200000000000.0,7.167e+18,7924000000000.0,91830000000000.0,1.08e+22,2325.0,299.1,1617.0,176.3,0.5397,0.05039,-0.8988,0.4195,-0.1522,0.0566,0.01625,-0.04256,0.06081,-0.005598,0.003161,0.0,0.1357,0.2676,0.2397,0.1992,0.1676,0.1495,0.1652,0.1452,0.1412,0.0,-86.01,4.956,-0.3564,-1.968,-0.8929,1.332,-0.3218,-0.9095,1.266,0.1252,0.9302,0.3444,0.08686,11.62,5.635,1.894,2.559,1.858,3.612,2.616,3.561,2.143,2.341,2.332,2.086,1.732,0.8535,53.16,3318.0,262600.0,50940000.0,0.2459,20.16,1285.0,105400.0,18740000.0,75.46,42.75,-3.827,1.269,0.2985,0.07047,23.02,17.36,0.00573,0.005519,0.1551,0.1297,0.007324,0.001984,201.9,28.97,436.9,573.9,719.5,542.4,966.0,573.5,61.82,36.7,Pop,145711.mp3
5.705,8042000.0,92200000.0,-64680000000000.0,-741500000000000.0,-8500000000000000.0,1.04e+21,6677000000000000.0,7.654e+16,1.567e+24,1.467,1209.0,11970.0,19440000000.0,207500000000.0,2208000000000.0,4.691e+17,1869000000000.0,19880000000000.0,6.107e+20,1699.0,51.39,1610.0,181.5,0.5524,0.02643,-0.9572,0.2217,-0.1354,-0.001151,0.004349,0.02518,0.02969,0.01566,-0.02756,0.0,0.04148,0.254,0.1539,0.1315,0.1119,0.1255,0.1375,0.125,0.09564,0.0,-100.7,2.747,-1.563,-1.529,-0.2188,2.616,1.13,1.442,1.383,0.3839,1.195,-0.4349,-0.8322,14.65,3.645,2.81,2.405,1.586,3.243,2.154,2.555,2.264,2.562,2.608,2.295,2.106,0.5712,47.2,3658.0,327800.0,61290000.0,0.1948,16.19,1236.0,84750.0,17570000.0,36.76,38.26,-3.884,1.196,0.2549,0.0728,10.71,7.916,0.002922,0.003989,0.06761,0.07265,0.006503,0.002166,220.6,1.081e-12,138.8,203.5,334.8,247.4,567.6,343.2,36.33,21.96,Pop,047896.mp3
6.311,26260000.0,296000000.0,-689600000000000.0,-7772000000000000.0,-8.76e+16,3.622e+22,6.998e+16,7.888e+17,5.186e+25,1.241,1206.0,14670.0,63310000000.0,742000000000.0,8682000000000.0,4.988e+18,6675000000000.0,78110000000000.0,7.709e+21,1201.0,144.7,1695.0,207.0,0.5441,0.05486,-0.9122,0.4424,-0.2208,0.06135,-0.04815,-0.0761,-0.05286,0.07473,0.05337,0.0,0.0579,0.2724,0.1915,0.1517,0.1303,0.1269,0.1206,0.1115,0.122,0.0,-89.65,3.028,-1.173,-1.219,0.8113,0.5485,1.484,-0.4308,-0.1514,1.489,0.3613,0.2735,-0.3589,11.32,2.754,1.492,1.811,1.889,3.083,2.364,2.204,1.946,1.933,1.758,1.745,1.759,0.6308,53.37,3332.0,270700.0,50260000.0,0.1921,12.22,1144.0,73230.0,16290000.0,82.5,44.27,-4.101,1.277,0.2142,0.06248,22.22,9.405,0.003459,0.004332,0.1594,0.09573,0.005209,0.001682,212.1,19.96,372.4,428.5,694.5,293.9,943.5,344.3,60.38,22.03,Pop,127182.mp3
6.383,30670000.0,343500000.0,-940800000000000.0,-1.054e+16,-1.18e+17,5.772e+22,9.487e+16,1.063e+18,8.109e+25,1.195,1207.0,11360.0,74040000000.0,763200000000.0,7808000000000.0,6.813e+18,6872000000000.0,70300000000000.0,8.047e+21,1881.0,222.6,1650.0,162.2,0.6468,0.07034,-0.9588,0.5082,-0.08627,-0.04928,0.009074,-0.05249,0.0309,-0.01207,-0.03621,0.0,0.05345,0.3053,0.203,0.1327,0.121,0.1046,0.1087,0.09532,0.08633,0.0,-90.52,6.774,-0.7612,0.325,0.3089,-2.483,0.4779,-0.4339,0.8594,0.3458,-0.1572,-0.5621,-0.9924,9.006,2.969,1.866,1.669,1.69,2.631,2.189,2.008,1.76,1.876,1.765,1.575,1.729,0.6358,41.24,2757.0,270000.0,50500000.0,0.1774,14.07,1362.0,96000.0,20460000.0,56.55,30.19,-4.119,1.324,0.2592,0.09273,12.93,7.307,0.003362,0.006016,0.09344,0.08497,0.006532,0.002527,137.6,25.94,177.9,205.6,404.2,228.3,591.0,304.2,37.82,19.47,Pop,142551.mp3
7.588,29620000.0,331800000.0,-877200000000000.0,-9827000000000000.0,-1.101e+17,5.196e+22,8.847e+16,9.911e+17,7.305e+25,1.161,1203.0,13550.0,71270000000.0,800300000000.0,8990000000000.0,6.333e+18,7201000000000.0,80900000000000.0,8.948e+21,1407.0,64.1,1605.0,187.9,0.618,0.05949,-0.9244,0.4454,-0.2193,-0.02998,-0.01949,0.01291,0.04118,0.05227,-0.007059,0.0,0.04501,0.2561,0.2372,0.154,0.1246,0.1085,0.08977,0.08642,0.07975,0.0,-82.27,5.456,-1.14,-0.2726,-0.5947,0.4291,2.594,-0.7923,1.421,-1.052,-0.6066,0.5199,-1.048,9.203,2.997,1.489,1.341,1.313,2.421,1.967,1.646,1.596,1.521,1.526,1.301,1.371,0.7592,50.08,3053.0,254100.0,46880000.0,0.1886,13.86,1322.0,106000.0,21110000.0,88.92,36.58,-4.102,1.261,0.2346,0.04449,20.12,6.9,0.003128,0.003126,0.1484,0.07695,0.005561,0.001194,218.0,4.998,288.7,240.1,628.7,215.6,929.2,300.5,59.47,19.23,Pop,138039.mp3
2.744,12000000.0,138800000.0,-144100000000000.0,-1666000000000000.0,-1.927e+16,3.46e+21,1.5e+16,1.735e+17,5.349e+24,1.416,1206.0,10080.0,28960000000.0,288300000000.0,2797000000000.0,1.043e+18,2595000000000.0,25180000000000.0,1.165e+21,576.2,331.0,1660.0,192.4,0.4911,0.04699,-0.9647,0.3942,-0.1146,0.17,0.004304,0.01894,0.0953,0.03612,0.009879,0.0,0.04404,0.2468,0.2547,0.1714,0.1671,0.1529,0.1498,0.1481,0.1077,0.0,-120.7,9.08,0.2305,-0.1412,-0.2135,3.911,2.282,2.682,2.381,0.3616,0.111,-0.7514,0.2132,21.84,4.591,1.877,1.906,1.714,4.296,2.986,2.854,2.665,2.369,1.827,1.984,2.191,0.2748,37.53,2689.0,265900.0,47710000.0,0.1812,15.82,1189.0,97620.0,20080000.0,33.33,32.02,-4.67,1.398,0.1362,0.08414,11.4,8.857,0.001278,0.003243,0.06759,0.08118,0.003511,0.002252,170.2,54.7,216.0,213.6,356.2,276.8,492.4,350.3,31.51,22.42,Pop,066783.mp3
2.715,24360000.0,276400000.0,-593200000000000.0,-6732000000000000.0,-7.638e+16,2.89e+22,6.061e+16,6.878e+17,4.222e+25,1.613,1214.0,6488.0,59120000000.0,493300000000.0,3586000000000.0,4.32e+18,4458000000000.0,32480000000000.0,2.974e+21,459.5,167.6,1615.0,223.0,0.7525,0.09355,-0.985,0.5681,0.08277,0.05927,0.04091,0.0365,0.01766,0.02864,0.03132,0.0,0.01568,0.2145,0.1908,0.1755,0.1553,0.1235,0.1012,0.09446,0.08661,0.0,-122.4,16.76,-0.897,0.08007,-0.6474,1.876,0.8734,2.128,0.2227,0.5309,0.6278,-0.8064,0.8424,23.01,4.46,1.7,1.555,1.385,4.695,2.099,2.346,1.931,2.189,2.061,1.782,1.8,0.2722,27.21,1857.0,228400.0,40600000.0,0.2033,10.01,933.7,98790.0,17810000.0,28.43,21.9,-4.243,1.698,0.1474,0.1265,8.683,3.773,0.004579,0.01209,0.0482,0.02661,0.003818,0.003459,138.9,1.308e-12,193.3,97.9,271.3,117.9,349.6,169.6,22.37,10.85,Pop,122475.mp3
2.547,4620000.0,53130000.0,-21350000000000.0,-245500000000000.0,-2823000000000000.0,1.972e+20,2210000000000000.0,2.542e+16,3e+23,0.8756,1202.0,11680.0,11100000000.0,117800000000.0,1241000000000.0,1.539e+17,1060000000000.0,11160000000000.0,1.978e+20,275.6,92.64,1676.0,164.8,0.499,0.03279,-0.9376,0.6542,-0.05632,0.2325,0.07639,-0.09143,-0.04346,0.1294,0.1102,0.0,0.04886,0.2377,0.2516,0.2157,0.1483,0.1217,0.131,0.1297,0.1013,0.0,-111.0,9.921,0.04377,-1.188,0.3138,-4.721,-3.476,0.03665,-1.007,2.433,-2.251,-1.23,-0.8462,11.1,4.798,1.853,2.249,1.61,2.731,2.258,2.068,1.856,2.11,1.892,1.769,1.861,0.2543,41.68,2274.0,227800.0,39630000.0,0.1052,12.38,1116.0,89760.0,17800000.0,75.52,33.97,-4.848,1.246,0.09706,0.03555,22.17,6.886,0.0005492,0.0006335,0.1217,0.06583,0.002428,0.0009157,219.4,9.647,581.9,213.5,692.7,215.2,803.9,278.4,51.45,17.82,Pop,027550.mp3
3.895,7801000.0,89300000.0,-60850000000000.0,-696600000000000.0,-7975000000000000.0,9.493e+20,6272000000000000.0,7.181e+16,1.424e+24,1.812,1213.0,13940.0,18930000000.0,216400000000.0,2489000000000.0,4.43e+17,1953000000000.0,22470000000000.0,6.669e+20,528.3,207.8,1587.0,209.8,0.5545,0.05044,-0.9405,0.2048,-0.009024,0.04096,0.02579,0.009261,-0.001004,0.05895,0.05773,0.0,0.06119,0.3568,0.1808,0.1594,0.128,0.1136,0.1165,0.09369,0.09252,0.0,-109.6,7.955,0.1353,-0.6924,-1.05,4.787,3.504,0.4667,0.5584,1.492,-0.0217,-0.9968,-0.2393,22.05,5.478,1.647,1.341,2.103,2.792,2.459,2.112,2.593,3.1,1.715,1.717,1.464,0.389,48.71,3701.0,313200.0,60830000.0,0.2034,23.41,1917.0,136600.0,28140000.0,46.48,41.5,-4.649,1.497,0.1448,0.05018,14.56,10.05,0.00146,0.002219,0.09281,0.09073,0.003565,0.001326,216.4,19.43,196.2,141.0,455.1,314.1,697.4,461.2,44.63,29.52,Pop,046736.mp3
1.549,3558000.0,40190000.0,-12660000000000.0,-143000000000000.0,-1615000000000000.0,9.01e+19,1288000000000000.0,1.454e+16,1.298e+23,0.6775,1211.0,16130.0,8617000000.0,106000000000.0,1297000000000.0,9.198e+16,952800000000.0,11660000000000.0,1.564e+20,76.0,59.68,1684.0,245.7,0.6101,0.05768,-0.858,0.2419,-0.1906,0.03755,-0.01015,0.1209,-0.01107,0.08197,0.005244,0.0,0.1591,0.2932,0.1697,0.141,0.1467,0.1477,0.1443,0.1288,0.1003,0.0,-127.4,3.457,-0.1302,-0.3117,0.5128,3.069,-0.4265,0.9433,0.8055,0.1932,0.4044,-0.5265,0.1797,17.6,5.312,1.707,2.112,2.928,3.151,2.177,2.345,2.411,1.998,1.973,2.134,2.111,0.1557,61.55,3991.0,267200.0,55290000.0,0.09643,21.51,1347.0,85500.0,15060000.0,79.59,63.95,-5.094,1.416,0.05415,0.03535,27.04,20.87,0.0003013,0.0005216,0.1911,0.1837,0.001314,0.0009038,149.1,33.12,439.5,662.5,845.1,652.1,1087.0,667.5,69.56,42.72,Pop,019760.mp3
7.833,3679000.0,41620000.0,-13540000000000.0,-153100000000000.0,-1732000000000000.0,9.963e+19,1379000000000000.0,1.559e+16,1.442e+23,1.434,1209.0,16980.0,8895000000.0,112700000000.0,1413000000000.0,9.818e+16,1016000000000.0,12740000000000.0,1.765e+20,1737.0,112.1,1633.0,164.9,0.4449,0.05792,-0.8964,0.2763,-0.04851,0.0504,0.08422,0.01403,-0.01558,0.02444,0.0215,0.0,0.09203,0.3154,0.2021,0.1425,0.1301,0.1262,0.1251,0.1218,0.1001,0.0,-84.31,5.013,-0.5444,0.346,0.7687,1.059,-0.2994,0.6805,0.2405,1.074,-0.6536,-0.9136,-0.6143,9.422,3.342,2.236,2.044,2.101,3.11,2.353,2.186,2.034,1.797,1.78,1.862,1.993,0.783,60.04,4163.0,319900.0,63770000.0,0.1814,18.5,1396.0,88300.0,16430000.0,85.68,49.34,-4.215,1.165,0.2577,0.04388,23.96,12.49,0.002992,0.002675,0.162,0.1299,0.006222,0.00128,220.5,1.996,432.1,327.9,748.6,390.4,1010.0,489.5,64.65,31.33,Pop,021232.mp3
8.073,15740000.0,181400000.0,-247800000000000.0,-2856000000000000.0,-3.291e+16,7.801e+21,2.571e+16,2.964e+17,1.194e+25,2.093,1208.0,13170.0,38020000000.0,426400000000.0,4780000000000.0,1.796e+18,3839000000000.0,43030000000000.0,2.601e+21,2025.0,484.3,1667.0,181.9,0.4831,0.05173,-0.9224,0.5486,-0.1735,0.06496,0.09997,0.06343,-0.02192,0.05788,0.05139,0.0,0.0826,0.2688,0.2325,0.1767,0.1399,0.1248,0.1442,0.1114,0.09098,0.0,-81.56,5.672,0.5636,-0.4375,-0.8895,-0.721,-1.047,-0.7327,1.297,0.242,-0.03153,-0.743,-0.5692,13.42,3.793,1.706,1.598,1.542,3.743,2.5,2.547,2.158,2.184,1.761,1.854,1.515,0.8055,48.25,2773.0,243500.0,44640000.0,0.2498,14.21,1256.0,108800.0,20470000.0,85.48,45.43,-3.903,1.234,0.2727,0.07391,22.83,11.0,0.005633,0.005329,0.1414,0.1008,0.006641,0.00197,219.5,9.725,522.2,361.8,713.3,343.6,891.7,348.6,57.07,22.31,Pop,085952.mp3
7.009,32200000.0,361300000.0,-1037000000000000.0,-1.163e+16,-1.305e+17,6.675e+22,1.047e+17,1.175e+18,9.431e+25,2.611,1206.0,12480.0,77680000000.0,837500000000.0,9017000000000.0,7.503e+18,7532000000000.0,81090000000000.0,9.773e+21,1984.0,664.4,1592.0,182.1,0.5183,0.03506,-0.9567,0.2719,0.05053,0.05426,0.009133,0.04918,-0.007424,0.01064,0.05879,0.0,0.06774,0.2649,0.1787,0.1419,0.1239,0.1072,0.1158,0.09822,0.0955,0.0,-92.75,8.96,0.122,0.04558,-1.067,2.584,1.426,0.7288,0.4803,-0.1646,-0.2615,0.4915,-0.6429,20.47,3.987,1.424,1.47,1.308,3.264,2.555,2.292,1.968,1.688,1.716,1.614,1.61,0.6979,45.61,3544.0,356900.0,66020000.0,0.3173,15.36,1225.0,102800.0,19160000.0,44.86,33.8,-3.613,1.333,0.2673,0.1039,12.89,9.253,0.006354,0.007707,0.07837,0.07883,0.006615,0.00275,189.5,17.72,189.3,117.5,402.7,289.1,611.5,365.7,39.14,23.41,Pop,148608.mp3
0.6231,11070000.0,128300000.0,-122500000000000.0,-1420000000000000.0,-1.647e+16,2.712e+21,1.279e+16,1.483e+17,4.227e+24,0.1786,1197.0,20370.0,26510000000.0,379100000000.0,5229000000000.0,8.802e+17,3415000000000.0,47100000000000.0,2.013e+21,9.049,2.073,1781.0,234.1,0.6287,0.03936,-0.7042,-0.01327,-0.1838,0.04657,-0.04156,0.09841,-0.04779,0.07468,-0.03395,0.0,0.2229,0.2866,0.182,0.1788,0.2044,0.2392,0.2082,0.1789,0.1823,0.0,-150.0,-0.968,-0.8137,-0.2124,-0.6553,-0.6814,-4.023,-1.674,-3.307,-2.0,-0.2753,-0.5931,-1.003,37.77,4.954,1.715,1.719,1.914,2.059,2.176,3.948,1.87,2.221,2.143,2.05,1.821,0.06212,76.18,4856.0,261700.0,61760000.0,0.02682,16.17,982.2,113400.0,12060000.0,100.7,48.45,-6.536,1.317,0.01766,0.007492,41.32,22.76,2.369e-05,3.499e-05,0.353,0.2285,0.0004307,0.0001779,197.5,1.389,464.8,1113.0,1291.0,711.4,1780.0,675.6,113.9,43.24,Pop,062448.mp3
